CL_ID TRAIN_DS_SIZE ACC PREC RCL F1 ROC 
0 203 0.6000 0.0000 0.0000 0.0000 0.5000 
1 208 0.8000 0.0000 0.0000 0.0000 0.5000 
2 194 0.7500 0.0000 0.0000 0.0000 0.5000 
3 210 0.6250 0.0000 0.0000 0.0000 0.5000 
4 193 0.4286 0.0000 0.0000 0.0000 0.5000 
5 227 0.6667 0.0000 0.0000 0.0000 0.5000 
6 201 0.7692 0.0000 0.0000 0.0000 0.5000 
7 161 0.7778 0.0000 0.0000 0.0000 0.5000 
8 193 0.7500 0.0000 0.0000 0.0000 0.5000 
9 210 0.5714 0.0000 0.0000 0.0000 0.5000 
