CL_ID TRAIN_DS_SIZE ACC PREC RCL F1 ROC 
0 3002 0.8898 0.7936 0.9558 0.8672 0.9029 
1 2952 0.6208 0.5106 0.9552 0.6655 0.6789 
2 3019 0.6576 0.5262 0.9330 0.6729 0.7118 
3 3000 0.8654 0.7457 0.9665 0.8418 0.8862 
4 3009 0.8961 0.7908 0.9568 0.8659 0.9101 
5 3049 0.9390 0.8615 0.9825 0.9180 0.9492 
6 3019 0.6654 0.0000 0.0000 0.0000 0.5000 
7 3022 0.8940 0.8071 0.9138 0.8571 0.8986 
8 3003 0.6303 0.0000 0.0000 0.0000 0.5000 
9 2925 0.9370 0.8846 0.9415 0.9122 0.9380 
