CL_ID TRAIN_DS_SIZE ACC PREC RCL F1 ROC 
0 3002 0.5904 1.0000 0.2056 0.3411 0.6028 
1 2952 0.5992 0.5401 0.9367 0.6852 0.6209 
2 3019 0.7743 0.7012 0.9274 0.7986 0.7795 
3 3000 0.6377 0.5835 0.9458 0.7218 0.6396 
4 3009 0.7576 1.0000 0.5109 0.6763 0.7555 
5 3049 0.8902 0.8868 0.9073 0.8969 0.8893 
6 3019 0.8954 0.8648 0.9346 0.8983 0.8959 
7 3022 0.7000 0.6304 0.9431 0.7557 0.7038 
8 3003 0.5730 1.0000 0.0833 0.1538 0.5417 
9 2925 0.4634 1.0000 0.0038 0.0075 0.5019 
