CL_ID TRAIN_DS_SIZE ACC PREC RCL F1 ROC 
0 1936 0.3763 0.3763 1.0000 0.5468 0.5000 
1 1925 0.3949 0.3949 1.0000 0.5662 0.5000 
2 1983 0.3774 0.3774 1.0000 0.5480 0.5000 
3 1942 0.3706 0.3706 1.0000 0.5408 0.5000 
4 1998 0.3506 0.3506 1.0000 0.5192 0.5000 
5 1978 0.3476 0.3476 1.0000 0.5158 0.5000 
6 1952 0.3346 0.3346 1.0000 0.5014 0.5000 
7 1946 0.3480 0.3480 1.0000 0.5163 0.5000 
8 1958 0.3697 0.3697 1.0000 0.5398 0.5000 
9 1875 0.3476 0.3476 1.0000 0.5158 0.5000 
