CL_ID TRAIN_DS_SIZE ACC PREC RCL F1 ROC 
0 1936 0.4324 0.3950 0.9558 0.5590 0.5362 
1 1925 0.5363 0.4582 0.9552 0.6194 0.6091 
2 1983 0.5253 0.4393 0.9330 0.5974 0.6056 
3 1942 0.4928 0.4203 0.9721 0.5868 0.5913 
4 1998 0.4784 0.3985 0.9568 0.5626 0.5884 
5 1978 0.5020 0.4098 0.9825 0.5783 0.6143 
6 1952 0.4525 0.3739 0.9432 0.5355 0.5744 
7 1946 0.4720 0.3897 0.9138 0.5464 0.5750 
8 1958 0.4880 0.4131 0.9150 0.5692 0.5763 
9 1875 0.4045 0.3644 0.9591 0.5282 0.5340 
