CL_ID TRAIN_DS_SIZE ACC PREC RCL F1 ROC 
0 3002 0.6237 0.0000 0.0000 0.0000 0.5000 
1 2952 0.8841 0.8114 0.9204 0.8625 0.8904 
2 3019 0.9163 0.8578 0.9330 0.8938 0.9196 
3 3000 0.8696 0.7522 0.9665 0.8460 0.8895 
4 3009 0.9134 0.8245 0.9568 0.8857 0.9234 
5 3049 0.9350 0.8528 0.9825 0.9130 0.9461 
6 3019 0.6654 0.0000 0.0000 0.0000 0.5000 
7 3022 0.8900 0.7990 0.9138 0.8525 0.8955 
8 3003 0.6303 0.0000 0.0000 0.0000 0.5000 
9 2925 0.6524 0.0000 0.0000 0.0000 0.5000 
