CL_ID TRAIN_DS_SIZE ACC PREC RCL F1 ROC 
0 3002 0.7859 0.7259 0.9395 0.8190 0.7809 
1 2952 0.8546 0.8273 0.8692 0.8477 0.8556 
2 3019 0.5856 1.0000 0.1411 0.2473 0.5706 
3 3000 0.6377 0.5835 0.9458 0.7218 0.6396 
4 3009 0.5043 0.0000 0.0000 0.0000 0.5000 
5 3049 0.8232 0.7886 0.9073 0.8438 0.8185 
6 3019 0.5057 0.0000 0.0000 0.0000 0.5000 
7 3022 0.6500 0.5903 0.9431 0.7261 0.6546 
8 3003 0.8632 0.8007 0.9405 0.8650 0.8682 
9 2925 0.4614 0.0000 0.0000 0.0000 0.5000 
