CL_ID TRAIN_DS_SIZE ACC PREC RCL F1 ROC 
0 2480 0.9573 0.9015 0.9946 0.9457 0.9648 
1 2466 0.9328 0.8757 0.9364 0.9050 0.9337 
2 2473 0.9473 0.9100 0.9579 0.9333 0.9492 
3 2462 0.9672 0.9340 0.9787 0.9558 0.9697 
4 2497 0.9362 0.9040 0.9040 0.9040 0.9281 
5 2468 0.9495 0.8980 0.9724 0.9337 0.9543 
6 2500 0.9602 0.9235 0.9731 0.9476 0.9628 
7 2529 0.9277 0.8495 0.9576 0.9003 0.9349 
8 2569 0.9466 0.9298 0.9244 0.9271 0.9419 
9 2556 0.9252 0.8410 0.9591 0.8962 0.9335 
