CL_ID TRAIN_DS_SIZE ACC PREC RCL F1 ROC 
0 248 0.6500 0.0000 0.0000 0.0000 0.5000 
1 237 0.7000 0.0000 0.0000 0.0000 0.5000 
2 259 0.5634 0.0000 0.0000 0.0000 0.5000 
3 253 0.5849 0.0000 0.0000 0.0000 0.5000 
4 269 0.5909 0.0000 0.0000 0.0000 0.5000 
5 247 0.6765 0.0000 0.0000 0.0000 0.5000 
6 237 0.6769 0.0000 0.0000 0.0000 0.5000 
7 250 0.5965 0.0000 0.0000 0.0000 0.5000 
